system:index,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,NBR,NDMI,NDVI,NDWI,aspect,casualty,dem_source,district,elevation,event_date,event_day_of_year,event_month,event_time_raw,event_type,has_casualty,hls_cloud_cover,hls_date,hls_days_before_event,hls_image_count,hls_valid,landslide_name,landslide_target,location,rainfall_24h_mm,record_id,road_affected,road_affected_flag,slide_id,slide_no,slope,source,source_code,state,state_code,year,.geo
0000000000000000009e,,,,,,,,,,,,,,,257.1274193412067,0,PART2,Gangtok,1880.90283203125,2024-06-01,153.0,6.0,,3.0,0,32.0,2024-05-30,1.0094791666666667,10,true,Tashi Landslide,1,Gangtok Mangan Road,0.0,LS-0159,,0,Newspapers & Media/2024/Sikkim/34,3,22.720717953923867,Newspapers & Media,0,Sikkim,6,2024,"{""type"":""Point"",""coordinates"":[88.61638855938901,27.371942106918535]}"
000000000000000000a1,,,,,,,,,,,,,,,123.01557441389237,3,PART2,Namchi,1328.4368896484375,2024-06-10,162.0,6.0,6:30 AM,2.0,1,36.0,2024-06-09,0.009363425925925926,10,true,Majua Landslide,1,Yangang area,2.4000000953674316,LS-0162,,0,Newspapers & Media/2024/Sikkim/43,4,12.757545194090504,Newspapers & Media,0,Sikkim,6,2024,"{""type"":""Point"",""coordinates"":[88.41938101574672,27.294028234211677]}"
000000000000000000a4,,,,,,,,,,,,,,,286.4231123660453,0,PART2,Gangtok,1580.4141845703125,2024-06-11,163.0,6.0,,3.0,0,36.0,2024-06-09,1.0093634259259259,10,true,Pani House Landslide,1,Pani House area in Gangtok,13.600000381469727,LS-0165,,0,Newspapers & Media/2024/Sikkim/47,7,32.213126390856694,Newspapers & Media,0,Sikkim,6,2024,"{""type"":""Point"",""coordinates"":[88.60993178106362,27.321670201641982]}"
000000000000000000a5,,,,,,,,,,,,,,,249.18226774023591,0,PART2,Mangan,3699.867919921875,2024-06-11,163.0,6.0,,3.0,0,36.0,2024-06-09,1.0093634259259259,10,true,Zeema Landslide,1,Zeema region in North Sikkim,13.600000381469727,LS-0166,,0,Newspapers & Media/2024/Sikkim/48,8,35.63318110508785,Newspapers & Media,0,Sikkim,6,2024,"{""type"":""Point"",""coordinates"":[88.54756233462908,27.863718525698864]}"
000000000000000000a6,,,,,,,,,,,,,,,225.24317803521853,6,PART2,Mangan,1174.0736083984375,2024-06-13,165.0,6.0,,3.0,1,41.0,2024-06-12,0.002534722222222222,10,true,Mangan Landslide,1,Mangan Area,99.0,LS-0167,,0,Newspapers & Media/2024/Sikkim/45,5,17.945128423603215,Newspapers & Media,0,Sikkim,6,2024,"{""type"":""Point"",""coordinates"":[88.53444811843089,27.500279494337757]}"
000000000000000000a7,,,,,,,,,,,,,,,176.7223631671185,3,PART2,Mangan,1699.6141357421875,2024-06-13,165.0,6.0,,2.0,1,41.0,2024-06-12,0.002534722222222222,10,true,Pakshep Landslide,1,Pakshep area in Mangan,99.0,LS-0168,,0,Newspapers & Media/2024/Sikkim/50,9,25.059905353332496,Newspapers & Media,0,Sikkim,6,2024,"{""type"":""Point"",""coordinates"":[88.55657863695915,27.506687222551562]}"
000000000000000000a8,,,,,,,,,,,,,,,203.1098407911633,0,PART2,Mangan,753.7308959960938,2024-06-13,165.0,6.0,,3.0,0,41.0,2024-06-12,0.002534722222222222,10,true,Sangkalang Landslide,1,Near Sangkalang Bridge,99.0,LS-0169,,0,Newspapers & Media/2024/Sikkim/51,10,19.18019617767497,Newspapers & Media,0,Sikkim,6,2024,"{""type"":""Point"",""coordinates"":[88.52690777854951,27.508600176903485]}"
000000000000000000e3,,,,,,,,,,,,,,,267.9132550249782,0,PART2,Gangtok,1254.64013671875,2024-06-28,180.0,6.0,,3.0,0,69.0,2024-06-27,0.0025578703703703705,10,true,Lingding Landslide,1,LingdingSichey Road,11.5600004196167,LS-0228,,0,Newspapers & Media/2024/Sikkim/74,11,13.020702031065465,Newspapers & Media,0,Sikkim,6,2024,"{""type"":""Point"",""coordinates"":[88.60395212655095,27.32468009485306]}"
0000000000000000011a,,,,,,,,,,,,,,,219.518088055466,1,PART2,Gangtok,939.0638427734376,2024-07-12,194.0,7.0,,2.0,1,68.0,2024-07-11,0.0696875,10,true,Makha Landslide,1,"Near Sisney, close to 10th Mile in Makha",3.809999942779541,LS-0283,,0,Newspapers & Media/2024/Sikkim/123,12,9.80791454951351,Newspapers & Media,0,Sikkim,6,2024,"{""type"":""Point"",""coordinates"":[88.32417920825564,27.351639819822193]}"
00000000000000000120,,,,,,,,,,,,,,,112.97888802070604,0,PART2,Mangan,3379.32275390625,2024-07-21,203.0,7.0,,2.0,0,11.0,2024-07-19,1.0094791666666667,10,true,Munsi Thang Landslide,1,Enroute Lachen,0.46000000834465027,LS-0289,,0,Newspapers & Media/2024/Sikkim/133,13,38.484630398858094,Newspapers & Media,0,Sikkim,6,2024,"{""type"":""Point"",""coordinates"":[88.54910072449252,27.82149083872273]}"
00000000000000000124,,,,,,,,,,,,,,,76.37567142670923,0,PART2,Mangan,1544.349853515625,2024-07-22,204.0,7.0,,3.0,0,53.0,2024-07-21,0.0696875,10,true,Toong Landslide,1,Between Naga and Rel Ward areas,0.3799999952316284,LS-0293,,0,Newspapers & Media/2024/Sikkim/137,14,22.240582672756418,Newspapers & Media,0,Sikkim,6,2024,"{""type"":""Point"",""coordinates"":[88.65080836042056,27.56807120765329]}"
00000000000000000140,,,,,,,,,,,,,,,302.617808371549,0,PART2,Gangtok,473.54010009765625,2024-08-20,233.0,8.0,Morning,2.0,0,59.0,2024-08-18,1.0094791666666667,10,true,Balutar Landslide,1,"NHPC's 510 MW Teesta Stage 5 dam in Balutar, Sikkim",81.1500015258789,LS-0321,,0,Newspapers & Media/2024/Sikkim/162,15,50.94299381420055,Newspapers & Media,0,Sikkim,6,2024,"{""type"":""Point"",""coordinates"":[88.45966453466355,27.251689069709208]}"
00000000000000000148,,,,,,,,,,,,,,,73.03694602881586,0,PART2,Pakyong,1363.3233642578125,2024-08-29,242.0,8.0,,2.0,0,1.0,2024-08-27,1.0231597222222222,10,true,Pakyong Landslide,1,Near Pakyong Airport,1.6399999856948853,LS-0329,,0,Newspapers & Media/2024/Sikkim/172,16,20.919681260748717,Newspapers & Media,0,Sikkim,6,2024,"{""type"":""Point"",""coordinates"":[88.59367389862275,27.239680710572273]}"
0000000000000000014e,,,,,,,,,,,,,,,349.6462135144958,0,PART2,Mangan,748.6138916015625,2024-09-30,274.0,9.0,,3.0,0,29.0,2024-09-29,0.9957291666666667,10,true,Rang Rang Landslide,1,Near Rang Rang Landslide,5.928999900817871,LS-0335,,0,Newspapers & Media/2024/Sikkim/179,17,27.93534962445256,Newspapers & Media,0,Sikkim,6,2024,"{""type"":""Point"",""coordinates"":[88.52716194730957,27.477752115815743]}"
0000000000000000014f,,,,,,,,,,,,,,,212.609794359035,0,PART2,Gangtok,833.561279296875,2024-09-30,274.0,9.0,,3.0,0,29.0,2024-09-29,0.9957291666666667,10,true,Lower Tintek Landslide,1,"Marchak, Lower Tintek",0.5690000057220459,LS-0336,,0,Newspapers & Media/2024/Sikkim/180,18,23.32225808502617,Newspapers & Media,0,Sikkim,6,2024,"{""type"":""Point"",""coordinates"":[88.4972547565441,27.37806891176596]}"
00000000000000000150,,,,,,,,,,,,,,,69.72697661509494,0,PART2,Soreng,2432.5205078125,2024-09-30,274.0,9.0,,2.0,0,29.0,2024-09-29,0.9957291666666667,10,true,RibdiBhareng Landslide,1,Between Ribdi and Bhareng,0.0,LS-0337,,0,Newspapers & Media/2024/Sikkim/181,19,44.22192751429182,Newspapers & Media,0,Sikkim,6,2024,"{""type"":""Point"",""coordinates"":[88.09037070361927,27.1760493385396]}"
000000000000000000d6,,,,,,,,,,,,,,,329.7133199726766,0,PART1,West Tripura,106.49332427978516,2024-06-15,167.0,6.0,,3.0,0,53.0,2024-06-14,0.009386574074074073,10,true,Mungiakami Landslide,1,Mile 35 in Mungiakami region,0.5299999713897705,LS-0215,,0,Newspapers & Media/2024/Tripura/54,1,10.86193064811446,Newspapers & Media,0,Tripura,7,2024,"{""type"":""Point"",""coordinates"":[91.70584551056162,23.87886516479222]}"
0000000000000000013d,,,,,,,,,,,,,,,16.63441001295098,3,PART1,South Tripura,51.27881622314453,2024-08-19,232.0,8.0,,2.0,1,59.0,2024-08-18,0.009479166666666667,10,true,Debipur Landslide,1,Debipur region,42.189998626708984,LS-0318,,0,Newspapers & Media/2024/Tripura/163,2,4.220542287894269,Newspapers & Media,0,Tripura,7,2024,"{""type"":""Point"",""coordinates"":[91.51686434881552,23.16787487912344]}"
0000000000000000013e,,,,,,,,,,,,,,,84.85816961536784,1,PART1,Khowai,53.31257629394531,2024-08-19,232.0,8.0,,2.0,1,59.0,2024-08-18,0.009479166666666667,10,true,Teliamura Landslide,1,Teliamura region,46.349998474121094,LS-0319,,0,Newspapers & Media/2024/Tripura/164,3,0.6882466121589139,Newspapers & Media,0,Tripura,7,2024,"{""type"":""Point"",""coordinates"":[91.63495472201393,23.839928294393534]}"
0000000000000000013f,,,,,,,,,,,,,,,164.6835853572428,0,PART1,Dhalai,204.28048706054688,2024-08-19,232.0,8.0,,3.0,0,59.0,2024-08-18,0.009479166666666667,10,true,Saikar Landslide,1,Near Saikar Bazar,48.0,LS-0320,,0,Newspapers & Media/2024/Tripura/165,4,21.142384362278843,Newspapers & Media,0,Tripura,7,2024,"{""type"":""Point"",""coordinates"":[91.90810141614381,24.109650398914365]}"
00000000000000000141,,,,,,,,,,,,,,,163.02419946979217,7,PART1,South Tripura,44.35371398925781,2024-08-22,235.0,8.0,Early Morning,2.0,1,45.0,2024-08-21,0.9819328703703704,10,true,Gardang Landslide,1,Gardang Panchayat near Shanti bazar,677.0,LS-0322,,0,Newspapers & Media/2024/Tripura/166,5,2.9212557755596413,Newspapers & Media,0,Tripura,7,2024,"{""type"":""Point"",""coordinates"":[91.52415943813897,23.31296956830151]}"
0000000000000000004f,,,,,,,,,,,,,,,41.209200167404106,4,PART2,Upper Siang,730.443359375,2023-05-05,125.0,5.0,2:00 AM,3.0,1,16.0,2023-05-04,0.0025578703703703705,10,true,Mossing Landslide,1,Yingkiong_Tuting_Road,4.289999961853027,LS-0080,Yingkiong_Tuting_Road,1,Newspapers & Media/2023/Arunachal Pradesh/7,7,38.904102531589565,Newspapers & Media,0,Arunachal Pradesh,0,2023,"{""type"":""Point"",""coordinates"":[94.77570917170537,28.798957003345443]}"
00000000000000000050,,,,,,,,,,,,,,,322.9265945608362,0,PART2,Kurung Kumey,817.197265625,2023-05-06,126.0,5.0,,3.0,0,32.0,2023-05-05,0.023159722222222224,10,true,Kurung 1,1,near Kurung bridge,7.562835236,LS-0081,Koloriang to Parsi Parlo road,1,Newspapers & Media/2023/Arunachal Pradesh/4,4,34.71693154584472,Newspapers & Media,0,Arunachal Pradesh,0,2023,"{""type"":""Point"",""coordinates"":[93.43502693077423,27.894517536675018]}"
00000000000000000051,,,,,,,,,,,,,,,26.52083557024406,0,PART2,Kurung Kumey,836.986328125,2023-05-06,126.0,5.0,,3.0,0,32.0,2023-05-05,0.023159722222222224,10,true,Kurung 2,1,Near Kurung bridge,7.559999942779541,LS-0082,Koloriang to Parsi Parlo road,1,Newspapers & Media/2023/Arunachal Pradesh/5,5,29.3218876872751,Newspapers & Media,0,Arunachal Pradesh,0,2023,"{""type"":""Point"",""coordinates"":[93.42410213319329,27.896470622936423]}"
00000000000000000057,,,,,,,,,,,,,,,160.885005460682,0,PART2,West Kameng,169.1261444091797,2023-06-12,163.0,6.0,,2.0,0,10.0,2023-06-10,1.0093865740740742,10,true,Tippi Landslide,1,Balipara-Chariduar-Tawang Road (Tippi Village),97.91999816894531,LS-0088,NH 13,1,Newspapers & Media/2023/Arunachal Pradesh/17,17,1.747670747841759,Newspapers & Media,0,Arunachal Pradesh,0,2023,"{""type"":""Point"",""coordinates"":[92.6101645815036,27.026923622009207]}"
00000000000000000060,,,,,,,,,,,,,,,192.5498680081674,0,PART2,Papum pare,114.89450073242188,2023-06-23,174.0,6.0,,2.0,0,73.0,2023-06-22,0.01607638888888889,10,true,Karsingsa Landslide,1,"NH-415, between Bandardeva and Nirjuli",2.254254371,LS-0097,NH-415,1,Newspapers & Media/2023/Arunachal Pradesh/33,33,13.91549687186513,Newspapers & Media,0,Arunachal Pradesh,0,2023,"{""type"":""Point"",""coordinates"":[93.82863623986294,27.09593266991234]}"
00000000000000000061,,,,,,,,,,,,,,,25.202750991879896,0,PART2,Papum pare,179.51698303222656,2023-06-23,174.0,6.0,,2.0,0,73.0,2023-06-22,0.01607638888888889,10,true,Puroik Landslide,1,"Puroik Colony, Papu Nalah",3.966167386,LS-0098,Nh-415,1,Newspapers & Media/2023/Arunachal Pradesh/34,34,2.8439251294520456,Newspapers & Media,0,Arunachal Pradesh,0,2023,"{""type"":""Point"",""coordinates"":[93.67145292772898,27.101533300835463]}"
0000000000000000006b,,,,,,,,,,,,,,,341.6439536451997,0,PART2,Siang district,517.6980590820312,2023-07-28,209.0,7.0,8:30 AM,2.0,0,9.0,2023-07-27,0.06957175925925926,10,true,"NH 13, Pangin Landslide",1,NH 13,195.0684341,LS-0108,NH 13,1,Newspapers & Media/2023/Arunachal Pradesh/54,54,14.654341230396057,Newspapers & Media,0,Arunachal Pradesh,0,2023,"{""type"":""Point"",""coordinates"":[95.26929598551341,28.142510441762404]}"
00000000000000000074,,,,,,,,,,,,,,,347.7178706542452,0,PART2,West Kameng,1289.0,2023-08-27,239.0,8.0,,2.0,0,65.0,2023-08-26,0.016099537037037037,10,true,Nag Mandir Landslide,1,Nag Mandir - Rupa Road,13.39995506,LS-0117,NH 13,1,Newspapers & Media/2023/Arunachal Pradesh/72,72,46.213048426055536,Newspapers & Media,0,Arunachal Pradesh,0,2023,"{""type"":""Point"",""coordinates"":[92.54704600609207,27.20494431336592]}"
00000000000000000078,,,,,,,,,,,,,,,93.03278551696452,0,PART2,Dibang Valley,879.6536865234375,2024-04-24,115.0,4.0,5:00 PM,3.0,0,53.0,2024-04-23,0.002534722222222222,10,true,Hunli and Anini,1,BetweeenHunli and Anini,31.155000686645508,LS-0121,NH 313,1,Newspapers & Media/2024/Aarunachal Pradesh/2,1,36.070487860313975,Newspapers & Media,0,Arunachal Pradesh,0,2024,"{""type"":""Point"",""coordinates"":[95.7775799963936,28.233284361907405]}"
0000000000000000007c,,,,,,,,,,,,,,,123.6943808262988,0,PART2,KurungKu mey,975.6314086914062,2024-05-16,137.0,5.0,Morning,3.0,0,42.0,2024-05-15,0.009502314814814814,10,true,Pach Nallah Landslide,1,Between Leel village and Tagum camp/6 kilo under Sangram circle,1.7999999523162842,LS-0125,Road,1,Newspapers & Media/2024/Arunachal Pradesh/6,2,28.82939549083354,Newspapers & Media,0,Arunachal Pradesh,0,2024,"{""type"":""Point"",""coordinates"":[93.54219696549275,27.785978557933085]}"
000000000000000000db,,,,,,,,,,,,,,,138.1993509731824,0,PART2,Papum Pare,128.4537811279297,2024-06-18,170.0,6.0,,3.0,0,3.0,2024-06-17,0.0025578703703703705,10,true,Karsingsa Landslide,1,Between Nirjuli and Banderdewa,47.33000183105469,LS-0220,NH 415,1,Newspapers & Media/2024/Arunachal Pradesh/62,4,5.55586685253171,Newspapers & Media,0,Arunachal Pradesh,0,2024,"{""type"":""Point"",""coordinates"":[93.78342095518101,27.12186680163918]}"
000000000000000000de,,,,,,,,,,,,,,,317.96665038083654,0,PART2,Papum Pare,397.7671203613281,2024-06-23,175.0,6.0,10:30,2.0,0,72.0,2024-06-22,0.002534722222222222,10,true,Itanagar Landslide,1,Itanagar City Area,7.909999847412109,LS-0223,NH 415,1,Newspapers & Media/2024/Arunachal Pradesh/66,5,3.124664841725975,Newspapers & Media,0,Arunachal Pradesh,0,2024,"{""type"":""Point"",""coordinates"":[93.6270848722472,27.099656019291963]}"
000000000000000000df,,,,,,,,,,,,,,,248.9397916456721,0,PART2,Lower Siang,907.0946655273438,2024-06-25,177.0,6.0,,3.0,0,78.0,2024-06-24,0.009386574074074073,10,true,Siji Landslide,1,Likabali-Basar- Daporijo Road,276.6000061035156,LS-0224,NH 13,1,Newspapers & Media/2024/Arunachal Pradesh/69,8,32.05028882150231,Newspapers & Media,0,Arunachal Pradesh,0,2024,"{""type"":""Point"",""coordinates"":[94.71167648057789,27.923782616888776]}"
000000000000000000e4,,,,,,,,,,,,,,,155.95718301813724,0,PART2,Siang District,301.2108459472656,2024-06-29,181.0,6.0,,3.0,0,69.0,2024-06-27,1.0025578703703704,10,true,Tarak Landslide,1,Pasighat- Pangin-Aalo road,173.1300048828125,LS-0229,NH 13,1,Newspapers & Media/2024/Arunachal Pradesh/71,9,20.953024874883955,Newspapers & Media,0,Arunachal Pradesh,0,2024,"{""type"":""Point"",""coordinates"":[94.8832047208008,28.226542201114597]}"
000000000000000000e7,,,,,,,,,,,,,,,356.860998620655,0,PART2,Lohit,563.9830322265625,2024-06-29,181.0,6.0,,3.0,0,69.0,2024-06-27,1.0025578703703704,10,true,Demwe Landslide,1,Demwe- Brahmakund Tri Junction to Parashuram Kund-Wakro Road,339.6000061035156,LS-0232,NH 13,1,Newspapers & Media/2024/Arunachal Pradesh/75,12,41.88105774310379,Newspapers & Media,0,Arunachal Pradesh,0,2024,"{""type"":""Point"",""coordinates"":[96.37484090969426,27.886843423762034]}"
000000000000000000e8,,,,,,,,,,,,,,,,0,NONE,Anjaw,,2024-06-29,181.0,6.0,,2.0,0,69.0,2024-06-27,1.0025578703703704,10,true,Hayuliang Landslide,1,RamMandir- Tidding-Khupa- Hayuliang- Hawai Road,386.79998779296875,LS-0233,NH 113,1,Newspapers & Media/2024/Arunachal Pradesh/76,13,,Newspapers & Media,0,Arunachal Pradesh,0,2024,"{""type"":""Point"",""coordinates"":[96.56551652984065,28.067981026755117]}"
000000000000000000e9,,,,,,,,,,,,,,,55.55891310509799,0,PART2,Siang District,284.74920654296875,2024-06-29,181.0,6.0,,3.0,0,69.0,2024-06-27,1.0025578703703704,10,true,Babuk Landslide,1,highway between Babuk and Kebang Village,197.39999389648438,LS-0234,NH 13,1,Newspapers & Media/2024/Arunachal Pradesh/80,16,40.97520161761688,Newspapers & Media,0,Arunachal Pradesh,0,2024,"{""type"":""Point"",""coordinates"":[95.09295191615278,28.142211681991824]}"
000000000000000000eb,,,,,,,,,,,,,,,76.17686012418147,0,PART2,East Kameng,449.0704956054688,2024-06-30,182.0,6.0,,3.0,0,60.0,2024-06-29,0.009479166666666667,10,true,Bana Landslide,1,Bana Chepa Road,102.73999786376953,LS-0236,NH 13,1,Newspapers & Media/2024/Arunachal Pradesh/78,14,31.318183104186893,Newspapers & Media,0,Arunachal Pradesh,0,2024,"{""type"":""Point"",""coordinates"":[92.95874142905356,27.3097822382335]}"
0000000000000000010f,,,,,,,,,,,,,,,129.98661851751888,0,PART2,Papum Pare,125.45680236816406,2024-07-05,187.0,7.0,Morning,3.0,0,0.0,2024-07-04,0.009386574074074073,10,true,Karsingsa Landslide,1,Between Nirjuli and Banderdewa,106.56999969482422,LS-0272,NH 415,1,Newspapers & Media/2024/Arunachal Pradesh/118,22,7.804459809963373,Newspapers & Media,0,Arunachal Pradesh,0,2024,"{""type"":""Point"",""coordinates"":[93.78363499203158,27.121840047032858]}"
00000000000000000114,,,,,,,,,,,,,,,47.35519510792909,0,PART2,Siang District,301.6027526855469,2024-07-06,188.0,7.0,1:00,3.0,0,0.0,2024-07-04,1.0093865740740742,10,true,Babuk Landslide,1,highway between Babuk and Kebang Village,24.299999237060547,LS-0277,NH 13,1,Newspapers & Media/2024/Arunachal Pradesh/117,21,37.95773386411679,Newspapers & Media,0,Arunachal Pradesh,0,2024,"{""type"":""Point"",""coordinates"":[95.09307231188123,28.142492605358193]}"
00000000000000000121,,,,,,,,,,,,,,,122.22576530810682,0,PART2,Papum Pare,297.48974609375,2024-07-22,204.0,7.0,,3.0,0,53.0,2024-07-21,0.0696875,10,true,Holongi Landslide,1,BetweeenHolon gi and Itanagar,78.83000183105469,LS-0290,NH 415,1,Newspapers & Media/2024/Arunachal Pradesh/134,27,13.824035014548414,Newspapers & Media,0,Arunachal Pradesh,0,2024,"{""type"":""Point"",""coordinates"":[93.62182759210518,27.03100369947311]}"
00000000000000000097,,,,,,,,,,,,,,,335.0662998987086,0,PART1,Dima Hasao,563.2509765625,2024-05-30,151.0,5.0,,3.0,0,40.0,2024-05-27,2.016076388888889,10,true,Mahur Landslide,1,Mahur Lasang Road,154.66200256347656,LS-0152,NH 27,1,Newspapers & Media/2024/Assam/38,8,13.276977706682745,Newspapers & Media,0,Assam,1,2024,"{""type"":""Point"",""coordinates"":[93.116464292415,25.17989707915612]}"
00000000000000000135,,,,,,,,,,,,,,,212.19084597276316,0,PART1,Dima Hasao,90.31522369384766,2024-08-10,223.0,8.0,,3.0,0,49.0,2024-08-08,1.988761574074074,10,true,Damchera Landslide,1,Silchar-Haflong Road section,0.0,LS-0310,NH 27,1,Newspapers & Media/2024/Assam/154,15,24.098202999238737,Newspapers & Media,0,Assam,1,2024,"{""type"":""Point"",""coordinates"":[92.74731761170548,25.006924090191905]}"
0000000000000000006e,,,,,,,,,,,,,,,132.4913661037067,0,PART1,Noney,399.5615539550781,2023-08-16,228.0,8.0,4:00 PM,2.0,0,29.0,2023-08-14,1.0093634259259259,10,true,Awangkhul Landslide,1,Jiribam Imphal Road,5.34347082,LS-0111,NH 37,1,Newspapers & Media/2023/Manipur/62,62,0.8326291845945739,Newspapers & Media,0,Manipur,2,2023,"{""type"":""Point"",""coordinates"":[93.55041508873425,24.820489075147332]}"
0000000000000000006f,,,,,,,,,,,,,,,56.84879541412965,0,PART1,Noney,471.4996948242188,2023-08-16,228.0,8.0,,2.0,0,29.0,2023-08-14,1.0093634259259259,10,true,Khongsang Landslide,1,Imphal Silchar Road,4.925795606,LS-0112,NH 37,1,Newspapers & Media/2023/Manipur/63,63,21.375083584949373,Newspapers & Media,0,Manipur,2,2023,"{""type"":""Point"",""coordinates"":[93.47773174156308,24.82658020718634]}"
00000000000000000071,,,,,,,,,,,,,,,132.4913674858867,0,PART1,Noney,399.5615539550781,2023-08-20,232.0,8.0,7:00 AM,2.0,0,37.0,2023-08-19,0.009386574074074073,10,true,Awangkhul Landslide,1,Jiribam Imphal Road,20.85353676,LS-0114,NH 37,1,Newspapers & Media/2023/Manipur/65,65,0.8326291626709991,Newspapers & Media,0,Manipur,2,2023,"{""type"":""Point"",""coordinates"":[93.55040617053214,24.820480156945226]}"
00000000000000000085,,,,,,,,,,,,,,,94.7960572672971,0,PART1,Imphal,1002.2315673828124,2024-05-28,149.0,5.0,,3.0,0,40.0,2024-05-27,0.01607638888888889,10,true,Imphal Landslide,1,Imphal Jiribam Road,347.34698486328125,LS-0134,NH 37,1,Newspapers & Media/2024/Manipur/30,2,11.819124142816696,Newspapers & Media,0,Manipur,2,2024,"{""type"":""Point"",""coordinates"":[93.7777043876305,24.781668141376034]}"
000000000000000000fa,,,,,,,,,,,,,,,245.19738590937192,0,PART1,Ukhrul,953.190673828125,2024-07-02,184.0,7.0,9:00 AM,2.0,0,31.0,2024-07-01,0.0696875,10,true,MongkotChep u Landslide,1,Imphal Ukhrul Road,428.3800048828125,LS-0251,NH 202,1,Newspapers & Media/2024/Manipur/98,4,25.78153573374527,Newspapers & Media,0,Manipur,2,2024,"{""type"":""Point"",""coordinates"":[94.2162480580348,24.954449388994956]}"
00000000000000000108,,,,,,,,,,,,,,,265.7745304502168,0,PART1,Ukhrul,1779.4189453125,2024-07-03,185.0,7.0,6:00 AM,2.0,0,64.0,2024-07-02,0.002534722222222222,10,true,Kazipphung Landslide,1,Imphal-Ukhrul Road,37.95000076293945,LS-0265,NH 202,1,Newspapers & Media/2024/Manipur/100,5,31.72886419430273,Newspapers & Media,0,Manipur,2,2024,"{""type"":""Point"",""coordinates"":[94.3417806708914,25.06391140165495]}"
0000000000000000010c,,,,,,,,,,,,,,,100.16357250731744,0,PART1,Kangpokpi,1022.8468627929688,2024-07-04,186.0,7.0,11:00 PM,2.0,0,64.0,2024-07-02,1.0025347222222223,10,true,Kangpokpi Landslide,1,Between Daili village and Yaikongpao village,32.18000030517578,LS-0269,NH 2,1,Newspapers & Media/2024/Manipur/114,6,31.306709672695693,Newspapers & Media,0,Manipur,2,2024,"{""type"":""Point"",""coordinates"":[93.96528539164579,25.13190823361894]}"
00000000000000000127,,,,,,,,,,,,,,,107.8450873000723,0,PART1,Imphal East,854.2505493164062,2024-07-29,211.0,7.0,,2.0,0,29.0,2024-07-27,1.0025578703703704,10,true,Sinam Landslide,1,Along NH-37 near K. Sinam village,11.859999656677246,LS-0296,NH 37,1,Newspapers & Media/2024/Manipur/140,8,15.940876229911131,Newspapers & Media,0,Manipur,2,2024,"{""type"":""Point"",""coordinates"":[93.79057335327073,24.77639748393086]}"
00000000000000000128,,,,,,,,,,,,,,,52.73508808587178,0,PART1,Tamenglong,655.71142578125,2024-07-29,211.0,7.0,,2.0,0,29.0,2024-07-27,1.0025578703703704,10,true,Rengpang Landslide,1,Between Nungba and Rengpang villages,0.0,LS-0297,NH 37,1,Newspapers & Media/2024/Manipur/141,9,38.02278637843338,Newspapers & Media,0,Manipur,2,2024,"{""type"":""Point"",""coordinates"":[93.43601239210705,24.766319915550074]}"
00000000000000000133,,,,,,,,,,,,,,,76.65878224240231,0,PART1,Churachandpur,719.1611328125,2024-08-07,220.0,8.0,Early,3.0,0,29.0,2024-08-06,0.0025578703703703705,10,true,Nungba Landslide,1,Near Nungba region,34.7599983215332,LS-0308,NH 37,1,Newspapers & Media/2024/Manipur/151,17,42.856433254265845,Newspapers & Media,0,Manipur,2,2024,"{""type"":""Point"",""coordinates"":[93.42787899178556,24.756478679525117]}"
00000000000000000134,,,,,,,,,,,,,,,88.92513718596877,0,PART1,Tamenglong,874.7183837890625,2024-08-07,220.0,8.0,,3.0,0,29.0,2024-08-06,0.0025578703703703705,10,true,Kaimai Landslide,1,Kaimai Village area,40.560001373291016,LS-0309,NH 37,1,Newspapers & Media/2024/Manipur/152,18,18.93309837912909,Newspapers & Media,0,Manipur,2,2024,"{""type"":""Point"",""coordinates"":[93.2616437045131,24.720471438518548]}"
0000000000000000013b,,,,,,,,,,,,,,,183.72384616054188,0,PART1,Kangpokpi,1071.6405029296875,2024-08-18,231.0,8.0,,2.0,0,53.0,2024-08-16,1.0025578703703704,10,true,K. Sinam Landslide,1,K. Sinam Village in Kangpokpi District along NH-37,104.36000061035156,LS-0316,NH 37,1,Newspapers & Media/2024/Manipur/160,20,37.24197243224948,Newspapers & Media,0,Manipur,2,2024,"{""type"":""Point"",""coordinates"":[93.73187374700318,24.788932016992092]}"
0000000000000000013c,,,,,,,,,,,,,,,42.17493063690728,0,PART1,Noney,397.8563232421875,2024-08-18,231.0,8.0,,3.0,0,53.0,2024-08-16,1.0025578703703704,10,true,Awangkhul Landslide,1,Noney District along NH-37,104.36000061035156,LS-0317,NH 37,1,Newspapers & Media/2024/Manipur/161,21,32.804576853627616,Newspapers & Media,0,Manipur,2,2024,"{""type"":""Point"",""coordinates"":[93.55647500706588,24.819610632239808]}"
00000000000000000151,,,,,,,,,,,,,,,134.14907609672264,0,PART1,Noney,336.5590209960937,2024-10-01,275.0,10.0,Morning,2.0,0,54.0,2024-09-30,0.002534722222222222,10,true,AwangkhulRangkhung Landslide,1,Between Awangkhul and Langkhong,2.2100000381469727,LS-0338,NH 37,1,Newspapers & Media/2024/Manipur/182,22,33.886146110941915,Newspapers & Media,0,Manipur,2,2024,"{""type"":""Point"",""coordinates"":[93.5706014392032,24.83803117869159]}"
